Course,Course Title,Class Section Availability,Course Start/End Date,Credits,Schedule,Instructor,Class Type,Delivery Method,Course Attribute,Class Comments,Avail Seats:,Course Schedule
FIN350,Finance,01,8/20/2025 to 12/5/2025,3.00,WF 12:30PM - 1:45PM,"Fletcher,Roy",,On Campus,NA,W/D 11/14/2025,13 of 20,Click for Details
DEN212,Periodontics II,21,8/21/2025 to 12/4/2025,1.00,R 1:00PM - 1:50PM,"Motel,Bridget",,On Campus,Fall Only,11/14/2025,3 of 37,Click for Details
PSY111,General Psychology,03,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Slamka,Susan Koons",,On Campus,NA,W/D 11/14/2025,0 of 25,Click for Details
EET115,Digital Circuits Applications,23,8/18/2025 to 12/3/2025,1.00,MW 2:30PM - 3:45PM,"Tombasco,Mario",,On Campus,NA,11/14/2025,8 of 16,Click for Details
ART220,Ceramics II,01,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Kaplan,Gerald",,Hybrid,NA,11/14/2025,0 of 1,Click for Details
NUR186L##,Foundations of Nursing Lab,71,8/23/2025 to 12/6/2025,0.00,S 6:30AM - 12:15PM...,"Account,Test",,Off Campus,NA,"11/14/25
Requires Associated Class NUR 186-90	
Lab restricted to lecture section NUR 186-90		
Health/nursing requirements needed
see clinical grid for details
Additional times to be arranged
Times may vary by site
Transportation needed",10 of 10,Click for Details
HAD251,Honda Automotive Powertrain,01,8/18/2025 to 10/9/2025,5.00,MTWR 8:00AM - 9:15AM...,"Tavani,Joseph",,On Campus,Fall Only,9/30/2025,11 of 18,Click for Details
NUR320L##,Adult Health Nursing II Lab,02,8/20/2025 to 11/6/2025,0.00,WR 6:30AM - 2:15PM,"Account,Test",,Off Campus,NA,"10/16/2025
Requires Associated Class NUR320-01	
Restricted to BGN major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",0 of 7,Click for Details
HTH303,Nutrition Science,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Account,Test",,Distance Learning,NA,"11/14/25
Restricted to BGN, BSNc and BMC majors
Webcam required for exam proctoring
May require identity verification fees
100% instruction via distance",0 of 33,Click for Details
ELT115,Residential Electrical Lab,41,8/19/2025 to 12/4/2025,2.00,TR 5:00PM - 7:45PM,"Leisey,Lacy",,On Campus,NA,11/14/2025,7 of 16,Click for Details
NUR186,Foundations of Nursing,01,8/19/2025 to 12/4/2025,7.00,TR 11:30AM - 1:15PM...,"Account,Test",,On Campus,NA,"11/14/25
Restricted to Major NR 		
May require identity verification fees
Requires Associated Class NUR 186L		
Webcam required for exam proctoring",28 of 30,Click for Details
NUR274,Topics in Nursing,90,8/18/2025 to 12/12/2025,2.00,No scheduled meetings,"Weaver,Samantha",,Distance Learning,NA,"11/14/2025
Asynchronous online NR, NL and RN Majors
Webcam required for exam proctoring
May require identity verification fees
100% instruction via distance",2 of 30,Click for Details
FYE101,First Year Experience,21 BUS,8/18/2025 to 12/3/2025,1.00,MW 3:30PM - 4:20PM,"Lambert,Blake",,On Campus,NA,11/14/2025,6 of 24,Click for Details
ART180,Drawing,02,8/18/2025 to 12/3/2025,3.00,MW 8:00AM - 10:15AM,"Moyer,David",,On Campus,NA,W/D 11/14/2025,1 of 18,Click for Details
BSD410,Historic Preservation,22,8/19/2025 to 12/4/2025,3.00,TR 2:00PM - 3:15PM,"Komarnicki,Anthony",,On Campus,Fall Only,11/14/2025,2 of 15,Click for Details
MLS405,The Army Officer,41,8/19/2025 to 12/2/2025,3.00,T 6:00PM - 8:45PM,"Account,Test",,On Campus,NA,11/14/2025,15 of 20,Click for Details
PLH245,Hydronic Heating Systems,01,8/19/2025 to 12/4/2025,4.00,TR 8:00AM - 8:50AM...,"Hampton,Daniel",,On Campus,NA,11/14/2025,-5 of 16,Click for Details
ENL201,Technical & Professional Communication,06,8/18/2025 to 12/3/2025,3.00,MW 9:30AM - 10:45AM,"Disalvo,Karen",,On Campus,NA,W/D 11/14/2025,0 of 24,Click for Details
SOC111,Introduction to Sociology,91,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"McKeon,Brian",,Distance Learning,NA,W/D 11/14/2025,7 of 25,Click for Details
RAD220L##,Radiographic Anatomy & Positioning III Lab,02,8/22/2025 to 12/5/2025,0.00,F 8:30AM - 9:45AM,"Cao,Qiang",,On Campus,NA,11/14/2025,0 of 7,Click for Details
CIT360,Data Structures & Algorithms,01,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Warner,Phillip",,On Campus,Fall Only,11/14/2025,5 of 16,Click for Details
RAD109L##,Radiographic Anatomy & Positioning I Lab,02,8/20/2025 to 12/3/2025,0.00,W 9:30AM - 10:45AM,"Dostick,Lisa",,On Campus,NA,11/14/2025,7 of 8,Click for Details
CAD122,3D Parametric Modeling Using Autodesk Inventor(R),01,8/19/2025 to 12/4/2025,3.00,TR 10:30AM - 12:45PM,"Krawiec,Catherine",,On Campus,NA,11/14/2025,-1 of 18,Click for Details
ACR236,Air Conditioning Systems I,01,8/18/2025 to 12/3/2025,3.00,MW 1:00PM - 1:50PM...,"Harris,Daniel",,On Campus,NA,11/14/2025,0 of 18,Click for Details
ENL010,Communications,70,8/23/2025 to 12/13/2025,3.00,S 8:30AM - 2:30PM,"Account,Test",,Off Campus,NA,W/D 11/14/2025,9 of 10,Click for Details
ELT221,Applied Industrial Networking Essentials,41,8/19/2025 to 12/4/2025,2.00,TR 5:00PM - 5:25PM...,"Seroskie,Scott",,On Campus,NA,11/14/2025,1 of 15,Click for Details
HSJ250,American Law Enforcement,21,8/18/2025 to 12/3/2025,3.00,MW 3:30PM - 4:45PM,"Bjorkman,David",,On Campus,NA,W/D 11/14/2025,7 of 20,Click for Details
FHD315,Global Cuisine & Connections,21,8/20/2025 to 10/9/2025,3.00,W 2:00PM - 3:45PM...,"Farr-Lepper,Amanda",,On Campus,NA,W/D 9/30/2025,8 of 16,Click for Details
DSM226,Automatic Transfer Switch,01,8/22/2025 to 12/5/2025,2.00,F 8:00AM - 10:45AM...,"Smith,Drew",,On Campus,Fall Only,WD 11/14/2025,0 of 10,Click for Details
WEL240,Basic CNC Programming,23,8/19/2025 to 12/4/2025,3.00,TR 12:00PM - 2:15PM,"Meck,Allan",,On Campus,NA,withdrawal date 11/14/25,0 of 15,Click for Details
CSC124,"Information, Technology & Society",21,8/18/2025 to 12/5/2025,3.00,MWF 12:00PM - 12:50PM,"Murray,Karen",,On Campus,NA,11/14/2025,0 of 24,Click for Details
PHA642,Emergency Medicine Clinical Experience,02,9/22/2025 to 10/31/2025,4.00,No scheduled meetings,"Dorman,Heather",,Off Campus,NA,"October 23, 2025
Callback dates 10/30/2025 &10/31/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",3 of 5,Click for Details
MKT243,Sales,01,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Moff,Steven",,On Campus,NA,W/D 11/14/2025,4 of 20,Click for Details
BCM304,Advanced Estimating & Cost Control,01,8/18/2025 to 12/5/2025,3.00,MF 8:00AM - 10:15AM,"Group,Brandon",,On Campus,NA,11/14/2025,0 of 20,Click for Details
PHA640,Family Medicine Clinical Experience,01,8/18/2025 to 9/19/2025,4.00,No scheduled meetings,"Dorman,Heather",,Off Campus,NA,"September 12, 2025
Callback dates 9/18/2025 & 9/19/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",4 of 5,Click for Details
MTH113,Business Mathematics,01,8/18/2025 to 12/3/2025,3.00,MW 9:30AM - 10:45AM,"Schwanger,Tiffany",,On Campus,NA,W/D 11/14/2025,4 of 24,Click for Details
WEL240,Basic CNC Programming,21,8/18/2025 to 12/3/2025,3.00,MW 12:00PM - 2:15PM,"Allen,Michael",,On Campus,NA,withdrawal date 11/14/25,0 of 15,Click for Details
NUR213L##,LPN-RN Role Transition & Medical - Surgical Nursing I Lab,04,9/5/2025 to 11/21/2025,0.00,F 6:30AM - 2:15PM,"Account,Test",,Off Campus,NA,"11/5/2025
Requires Associated Class NUR213-90	
Restricted to NL/NLD major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",7 of 7,Click for Details
FYE101,First Year Experience,13 NHS,8/18/2025 to 12/3/2025,1.00,MW 10:00AM - 10:50AM,"Covone,Michael",,On Campus,NA,11/14/2025,-1 of 24,Click for Details
ACH262,Sustainability: Building & Living Green,91,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Jabbour,Naim",,Distance Learning,NA,11/14/2025,0 of 20,Click for Details
ELT235,Industrial Electronics,21,8/18/2025 to 12/4/2025,6.00,TR 8:00AM - 8:50AM...,"Snyder,Kevin",,On Campus,NA,11/14/2025,0 of 14,Click for Details
MGT249,Small Business Management,21,8/19/2025 to 12/4/2025,3.00,TR 2:00PM - 3:15PM,"Ciavarella,Mark",,On Campus,NA,W/D 11/14/2025,8 of 20,Click for Details
CET305,Structural Engineering I,21,8/19/2025 to 12/4/2025,4.00,TR 12:00PM - 1:45PM,"McDonald,Ryan",,On Campus,Fall Only,withdrawal date 11/14/25,12 of 20,Click for Details
PAS645,Elective Clinical Experience,03,11/3/2025 to 12/12/2025,4.00,No scheduled meetings,"Kavanagh,Kimberly",,Off Campus,NA,"December 4, 2025
Callback dates 12/11/2025 &12/12/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",1 of 5,Click for Details
SCI100,Environmental Science,22,8/18/2025 to 12/3/2025,3.00,MW 3:30PM - 4:45PM,"Ciavarella,Veronica",,On Campus,NA,W/D 11/14/2025,0 of 20,Click for Details
ACC461,Advanced Financial Accounting,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Nolan,Robert",,Distance Learning,NA,W/D 11/14/2025,-5 of 1,Click for Details
MIS211,Business Computer Applications Using Spreadsheet,21,8/19/2025 to 12/4/2025,3.00,TR 2:00PM - 3:15PM,"Budnovitch,Michele",,On Campus,NA,W/D 11/14/2025,4 of 20,Click for Details
ELT130,Electrical Drawing & Print Reading,41,8/19/2025 to 12/4/2025,2.00,TR 5:00PM - 6:45PM,"Seasholtz,Craig",,On Campus,NA,11/14/2025,0 of 15,Click for Details
BCT104,Construction Safety & Equipment,05,8/22/2025 to 12/5/2025,1.00,F 8:00AM - 8:50AM...,"Kruppenbacher,Peter",,On Campus,NA,11/14/2025,14 of 18,Click for Details
HTH442,Leadership of Healthcare Delivery Systems,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Evans,Tina",,Distance Learning,NA,"W/D 11/14/25  
Times to be arranged. May require identity verification fees. 100% of instruction via distance.",19 of 22,Click for Details
PHL210,Ethics,02,8/19/2025 to 12/4/2025,3.00,TR 2:00PM - 3:15PM,"Vetock,Jeffrey",,On Campus,NA,W/D 11/14/2025,11 of 25,Click for Details
WEL209,Advanced Semi-Automatic Processes,03,8/18/2025 to 10/9/2025,4.00,TR 7:00AM - 10:45AM...,"Wolfe,Cody",,On Campus,Fall Only,withdraw date 9/30/2025,0 of 15,Click for Details
PHA647,Pediatrics Clinical Experience,03,11/3/2025 to 12/12/2025,4.00,No scheduled meetings,"Kavanagh,Kimberly",,Off Campus,NA,"December 4, 2025
Callback dates 12/11/2025 &12/12/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",5 of 5,Click for Details
ENL105##,English Composition I Lab,01,8/18/2025 to 12/3/2025,0.00,MW 9:00AM - 9:50AM,"Wheeler,Shanna",,On Campus,NA,W/D 11/14/2025,16 of 16,Click for Details
BCM108,Construction Safety & First Aid,91,8/18/2025 to 12/12/2025,2.00,No scheduled meetings,"Sheppard,Wayne",,Distance Learning,NA,11/14/2025,0 of 20,Click for Details
ART140,Ceramics,01,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 1:15PM,"Kaplan,Gerald",,On Campus,NA,W/D 11/14/2025,0 of 16,Click for Details
ACH119,Building Materials I,01,8/18/2025 to 12/5/2025,3.00,MW 8:00AM - 9:15AM...,"Brooks,Daniel",,On Campus,Fall Only,11/14/2025,1 of 15,Click for Details
PHS103,Physics Survey,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Keebaugh,Christof",,Distance Learning,NA,W/D 11/14/2025,0 of 22,Click for Details
BBT412,Building Commissioning & Recommissioning,21,8/18/2025 to 12/3/2025,3.00,MW 1:00PM - 1:50PM...,"Zimmerman,Craig",,On Campus,Fall Only,11/14/2025,2 of 14,Click for Details
HTH325,Healthcare Delivery Systems,91,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Covone,Michael",,Distance Learning,NA,"W/D 11/14/25 
Times to be arranged. May require identity verification fees. 100% of instruction via distance.",11 of 22,Click for Details
BAT499B,Applied Technologies Internship,01,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Hampton,Stacey",,Off Campus,NA,11/14/2025,0 of 1,Click for Details
BEM450,Emergency Management Internship,98,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Bjorkman,David",,Off Campus,NA,W/D 11/14/2025,9 of 10,Click for Details
ELT100,Topics of Construction Safety,03,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 9:15AM,"Newcomer,Eric",,On Campus,NA,11/14/2025,0 of 25,Click for Details
SCI156,Astronomy Laboratory,41,8/18/2025 to 12/1/2025,1.00,M 6:30PM - 9:15PM,"Hurst,Travis",,On Campus,Fall Only,W/D 11/14/2025,12 of 20,Click for Details
NUR274,Topics in Nursing,91,8/18/2025 to 12/12/2025,2.00,No scheduled meetings,"Weaver,Samantha",,Distance Learning,NA,"11/14/2025
Asynchronous online NR, RN, and NL Majors
Webcam required for exam proctoring
May require identity verification fees
100% instruction via distance",16 of 30,Click for Details
MET321,Engineering Ethics & Legal Issues,41,8/18/2025 to 12/3/2025,3.00,MW 4:00PM - 5:15PM,"Almasy,Edward",,On Campus,NA,11/14/2025,2 of 25,Click for Details
PPT129,Polymer Testing Lab,01,8/22/2025 to 12/5/2025,1.00,F 8:00AM - 10:45AM,"Barilla,Adam",,On Campus,Fall Only,withdrawal date 11/14/25,8 of 12,Click for Details
ART107,Visual Literacy for Designers,21,8/18/2025 to 12/3/2025,3.00,MW 2:00PM - 4:15PM,"Anderson,Kathryn",,On Campus,Fall Only,W/D 11/14/2025,6 of 15,Click for Details
FYE101,First Year Experience,20 ET,8/19/2025 to 12/4/2025,1.00,TR 10:00AM - 10:50AM,"Account,Test",,On Campus,NA,11/14/2025,2 of 24,Click for Details
CIT281,Secure Database Development,21,8/19/2025 to 12/4/2025,3.00,TR 12:30PM - 1:45PM,"Cheskiewicz,Stephen",,On Campus,NA,11/14/2025,8 of 18,Click for Details
AVC315,Avionics & Radio Communications,01,8/19/2025 to 12/4/2025,3.00,TR 12:00PM - 1:15PM,"Krepps,Matthew",,On Campus,Fall Only,11/14/2025,7 of 30,Click for Details
WEL240,Basic CNC Programming,22,8/19/2025 to 12/4/2025,3.00,TR 2:30PM - 4:45PM,"Meck,Allan",,On Campus,NA,withdrawal date 11/14/25,0 of 15,Click for Details
NUR188,Adult Medical-Surgical Nursing I,21,8/18/2025 to 12/4/2025,7.00,MR 2:30PM - 4:15PM,"Account,Test",,On Campus,NA,"11/14/25
Restricted to NR majors
Webcam required for exam proctoring
May require identity verification fees
Requires associated class NUR188L",6 of 31,Click for Details
ACC311,Cost Accounting,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Nolan,Robert",,Distance Learning,Fall Only,W/D 11/14/2025,0 of 5,Click for Details
SPC302,Intercultural Communication,01,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Gilchrist,Brian",,On Campus,Fall Only,W/D 11/14/2025,20 of 20,Click for Details
NUR214L##,Adult Medical-Surgical Nursing II Lab,73,8/23/2025 to 11/22/2025,0.00,S 6:30AM - 3:15PM,"Account,Test",,Off Campus,NA,"11/07/2025
Requires Associated Class NUR214-91		
Lab restricted to lecture section 91		
Restricted to RN major
Health/nursing requirements needed
See clinical grid for details
Additional times to be arranged
Times may vary by site
Transportation needed",1 of 11,Click for Details
NUR271L##,Nursing Care of Children Lab,01,9/30/2025 to 11/11/2025,0.00,T 6:30AM - 1:15PM,"Account,Test",,Off Campus,NA,"10/31/2025
Requires Associated Class NUR271		
Lab restricted to lecture section 01		
Health/nursing requirements needed
See clinical grid for details
Additional times to be arranged
Times may vary by site
Transportation needed",1 of 6,Click for Details
MTH011,Career Mathematics,41,8/19/2025 to 12/4/2025,3.00,TR 6:30PM - 8:15PM,"Account,Test",,On Campus,NA,W/D 11/14/2025,9 of 16,Click for Details
DSM122,Hydraulics II,01,8/18/2025 to 12/3/2025,4.00,MW 2:00PM - 2:50PM,"King,Andrew",,On Campus,NA,WD 11/14/2025,7 of 40,Click for Details
BCT117,Construction Materials & Application I,02,8/19/2025 to 12/4/2025,3.00,TR 5:00PM - 6:15PM,"Mowrey,Earl",,On Campus,NA,11/14/2025,2 of 18,Click for Details
PAS642,Emergency Medicine Clinical Experience,03,11/3/2025 to 12/12/2025,4.00,No scheduled meetings,"Dorman,Heather",,Off Campus,NA,"December 4, 2025
Callback dates 12/11/2025 &12/12/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",2 of 5,Click for Details
NUR431L##,Adult Health Nursing III Lab,02,8/19/2025 to 12/3/2025,0.00,TW 6:30AM - 2:15PM,"Account,Test",,Off Campus,NA,"11/14/25
Requires Associated Class NUR431-21	
Restricted to BGN major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",0 of 7,Click for Details
PSY111,General Psychology,91,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Wahl,Jennifer",,Distance Learning,NA,W/D 11/14/2025,13 of 25,Click for Details
MTH005,Elementary Algebra I,03,8/18/2025 to 12/4/2025,3.00,MW 9:00AM - 9:50AM...,"Account,Test",,On Campus,NA,W/D 11/14/2025,2 of 22,Click for Details
PHA643,Behavioral & Mental Health Care Clinical Experience,02,9/22/2025 to 10/31/2025,4.00,No scheduled meetings,"Mix,Cheressa",,Off Campus,NA,"October 23, 2025
Callback dates 10/30/2025 &10/31/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",2 of 5,Click for Details
NUR233,Pharmacology in Healthcare I,21,8/21/2025 to 12/4/2025,1.00,R 12:00PM - 12:50PM,"Account,Test",,On Campus,NA,"11/14/2025
Restricted to BGN Major
Webcam required for exam proctoring
May require identity verification fees",2 of 27,Click for Details
PHL210,Ethics,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Hill,Joshua",,Distance Learning,NA,W/D 11/14/2025,-1 of 25,Click for Details
BCM425,Construction Management Capstone I,02,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 10:15AM,"Sheppard,Wayne; Group, Brandon; Martin, Bradley",,On Campus,Fall Only,11/14/2025,0 of 20,Click for Details
RAD108,Introduction to Medical Imaging,01,8/19/2025 to 12/4/2025,3.00,TR 9:00AM - 10:15AM,"Eckenrod,Christine",,On Campus,Fall Only,11/14/2025,22 of 30,Click for Details
AVI200,Vintage Aircraft Structures,01,11/25/2025 to 12/12/2025,2.00,MTWRF 8:00AM - 9:15AM...,"Robison,Michael",,On Campus,Fall Only,12/10/2025,5 of 18,Click for Details
ABC129,Basic Refinishing Applications,01,8/19/2025 to 12/4/2025,3.00,TR 8:30AM - 12:45PM,"Hack,Shaun",,On Campus,Fall Only,11/14/2025,1 of 18,Click for Details
ABC181,Auto Graphics,41,8/18/2025 to 12/1/2025,3.00,M 4:00PM - 5:45PM...,"Bilger,Daniel",,On Campus,NA,"11/14/2025
Requires up to $100 in additional supplies",0 of 18,Click for Details
ACH262,Sustainability: Building & Living Green,92,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Jabbour,Naim",,Distance Learning,NA,11/14/2025,4 of 20,Click for Details
LAS350,Legal Issues in Information Security Management,01,8/19/2025 to 12/4/2025,3.00,TR 9:30AM - 10:45AM,"Derr,Kevin",,On Campus,NA,W/D 11/14/2025,0 of 20,Click for Details
CSC124,"Information, Technology & Society",07,8/18/2025 to 12/5/2025,3.00,MWF 11:00AM - 11:50AM,"Murray,Karen",,On Campus,NA,11/14/2025,0 of 24,Click for Details
WEL420,Welding Codes & Procedures,41,8/19/2025 to 12/4/2025,3.00,TR 5:00PM - 7:15PM,"Cotner,David",,On Campus,Spring Only,withdraw date 11/14/25,0 of 15,Click for Details
WEL302,Advanced High Energy Density Processes,01,8/19/2025 to 12/4/2025,4.00,TR 8:00AM - 11:45AM,"Joy,Anthony",,On Campus,NA,withdraw date 11/14/25,15 of 16,Click for Details
DEN214L##,Dental Materials/Specialties Lab,21,8/19/2025 to 12/2/2025,0.00,T 12:30PM - 3:15PM,"Minnick,Tiana",,On Campus,NA,11/14/2025,3 of 19,Click for Details
BSD420,Renewable Energy Technologies,02,8/19/2025 to 12/4/2025,3.00,TR 1:00PM - 3:15PM,"Gerring,Dorothy",,On Campus,Fall Only,11/14/2025,0 of 13,Click for Details
HEO131,Earthwork Site Preparation,01,8/19/2025 to 12/2/2025,3.00,T 10:00AM - 11:45AM,"Keister,Andrew",,On Campus,Fall Only,WD 11/14/2025,10 of 36,Click for Details
NUR330L##,Obstetrical Nursing Lab,04,8/22/2025 to 11/21/2025,0.00,F 6:30AM - 2:15PM,"Account,Test",,Off Campus,NA,"10/31/2025
Requires Associated Class NUR330-01	
Restricted to BGN major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",0 of 7,Click for Details
CIT260,Programming II,21,8/18/2025 to 12/3/2025,3.00,MW 12:30PM - 1:45PM,"Account,Test",,On Campus,NA,11/14/2025,9 of 18,Click for Details
MTH108,Elementary Algebra II,43,8/18/2025 to 12/4/2025,3.00,R 5:00PM - 5:50PM...,"Account,Test",,On Campus,NA,W/D 11/14/2025,4 of 21,Click for Details
DSM287,Heavy Construction Vehicle Laboratory,02,8/21/2025 to 12/4/2025,1.00,R 12:00PM - 2:45PM,"Weaver,Christopher",,On Campus,NA,WD 11/14/2025,0 of 14,Click for Details
